Boys Participation,Boys School,Sheet Swap,Girls Participation,Girls School,Sport,State,Year
0,0,Boys,0,0,Martial Arts,WI,2017/2018
0,0,Boys,0,0,Mixed 6-Coed Volleyball,WI,2017/2018
0,0,Boys,0,0,Mt. Biking,WI,2017/2018
0,0,Boys,0,0,Native Youth Olympics,WI,2017/2018
0,0,Boys,0,0,Pentathlon,WI,2017/2018
0,0,Boys,0,0,RUGBY,WI,2017/2018
0,0,Boys,0,0,Riflery,WI,2017/2018
0,0,Boys,0,0,Rock Climbing,WI,2017/2018
0,0,Boys,0,0,Rodeo,WI,2017/2018
0,0,Boys,0,0,Roller Hockey,WI,2017/2018
0,0,Boys,0,0,Rythmic Gymnastics,WI,2017/2018
0,0,Boys,0,0,Sand Volleyball,WI,2017/2018
0,0,Boys,0,0,Skiing -- Alpine,WI,2017/2018
0,0,Boys,0,0,Skiing -- Cross Country,WI,2017/2018
0,0,Boys,0,0,Snowboarding,WI,2017/2018
10291,265,Boys,8971,257,Soccer,WI,2017/2018
0,0,Boys,0,0,Soft Tennis,WI,2017/2018
0,0,Boys,9656,428,Softball,WI,2017/2018
0,0,Boys,0,0,Softball -- Slow Pitch,WI,2017/2018
0,0,Boys,0,0,Squash,WI,2017/2018
0,0,Boys,0,0,Surfing,WI,2017/2018
2361,113,Boys,3489,130,Swimming & Diving,WI,2017/2018
0,0,Boys,0,0,Synchronized Swimming,WI,2017/2018
0,0,Boys,0,0,Team Tennis,WI,2017/2018
4435,184,Boys,5367,196,Tennis,WI,2017/2018
0,0,Boys,0,0,Track and Field -- Indoor,WI,2017/2018
14990,440,Boys,11889,439,Track and Field,WI,2017/2018
0,0,Boys,0,0,Trap Shooting,WI,2017/2018
0,0,Boys,0,0,Ultimate Frisbee,WI,2017/2018
0,0,Boys,0,0,Unified Flag Football,WI,2017/2018
0,0,Boys,0,0,Unified Track and Field -- Outdoor,WI,2017/2018
1650,56,Boys,14801,473,Volleyball,WI,2017/2018
0,0,Boys,0,0,Water Polo,WI,2017/2018
0,0,Boys,0,0,Weight Lifting,WI,2017/2018
6497,330,Boys,0,0,Wrestling,WI,2017/2018
0,0,Boys,0,0,sailing,WI,2017/2018
0,0,Boys,0,0,Adapted Basketball,WV,2017/2018
0,0,Boys,0,0,Adapted Bocce - Indoor,WV,2017/2018
0,0,Boys,0,0,Adapted Bowling,WV,2017/2018
0,0,Boys,0,0,Adapted Floor Hockey,WV,2017/2018
0,0,Boys,0,0,Adapted Soccer,WV,2017/2018
0,0,Boys,0,0,Adapted Softball,WV,2017/2018
0,0,Boys,0,0,Adapted Track,WV,2017/2018
0,0,Boys,0,0,Adapted Volleyball,WV,2017/2018
0,0,Boys,0,0,Adaptive Corn Toss,WV,2017/2018
0,0,Boys,0,0,Adaptive Golf,WV,2017/2018
0,0,Boys,0,0,Adaptive Handball,WV,2017/2018
0,0,Boys,0,0,Adaptive Strength Training,WV,2017/2018
0,0,Boys,0,0,Adaptive Tennis,WV,2017/2018
0,0,Boys,0,0,Air Riflery,WV,2017/2018
0,0,Boys,0,0,Archery,WV,2017/2018
0,0,Boys,0,0,Badminton,WV,2017/2018
2688,122,Boys,0,0,Baseball,WV,2017/2018
3140,124,Boys,2098,124,Basketball,WV,2017/2018
0,0,Boys,0,0,Bass Fishing,WV,2017/2018
0,0,Boys,0,0,Beach Volleyball,WV,2017/2018
0,0,Boys,0,0,Bocce - Outdoor,WV,2017/2018
0,0,Boys,0,0,Bowling,WV,2017/2018
0,0,Boys,0,0,Canoe Paddling,WV,2017/2018
0,0,Boys,1975,106,Competitive Spirit Squad,WV,2017/2018
0,0,Boys,0,0,Crew,WV,2017/2018
1162,98,Boys,821,93,Cross Country,WV,2017/2018
0,0,Boys,0,0,Cycling,WV,2017/2018
0,0,Boys,0,0,DANCE,WV,2017/2018
0,0,Boys,0,0,"Dance Team, High Kick",WV,2017/2018
0,0,Boys,0,0,"Dance Team, Jazz",WV,2017/2018
0,0,Boys,0,0,Dance/Drill,WV,2017/2018
0,0,Boys,0,0,Decathlon,WV,2017/2018
0,0,Boys,0,0,Drill Team,WV,2017/2018
0,0,Boys,0,0,Equestrian,WV,2017/2018
0,0,Boys,0,0,Fencing,WV,2017/2018
0,0,Boys,0,0,Field Hockey,WV,2017/2018
0,0,Boys,0,0,Figure Skating,WV,2017/2018
0,0,Boys,0,0,Flag Football,WV,2017/2018
5710,116,Boys,0,0,Football,WV,2017/2018
0,0,Boys,0,0,Football -- 6-player,WV,2017/2018
0,0,Boys,0,0,Football -- 8-player,WV,2017/2018
0,0,Boys,0,0,Football -- 9-player,WV,2017/2018
856,105,Boys,0,0,Golf,WV,2017/2018
0,0,Boys,0,0,Gymnastics,WV,2017/2018
0,0,Boys,0,0,Heptathlon,WV,2017/2018
0,0,Boys,0,0,Ice Hockey,WV,2017/2018
0,0,Boys,0,0,Judo,WV,2017/2018
0,0,Boys,0,0,Kayaking,WV,2017/2018
0,0,Boys,0,0,Lacrosse,WV,2017/2018
0,0,Boys,0,0,Martial Arts,WV,2017/2018
0,0,Boys,0,0,Mixed 6-Coed Volleyball,WV,2017/2018
0,0,Boys,0,0,Mt. Biking,WV,2017/2018
0,0,Boys,0,0,Native Youth Olympics,WV,2017/2018
0,0,Boys,0,0,Pentathlon,WV,2017/2018
0,0,Boys,0,0,RUGBY,WV,2017/2018
0,0,Boys,0,0,Riflery,WV,2017/2018
0,0,Boys,0,0,Rock Climbing,WV,2017/2018
0,0,Boys,0,0,Rodeo,WV,2017/2018
0,0,Boys,0,0,Roller Hockey,WV,2017/2018
0,0,Boys,0,0,Rythmic Gymnastics,WV,2017/2018
0,0,Boys,0,0,Sand Volleyball,WV,2017/2018
0,0,Boys,0,0,Skiing -- Alpine,WV,2017/2018
0,0,Boys,0,0,Skiing -- Cross Country,WV,2017/2018
0,0,Boys,0,0,Snowboarding,WV,2017/2018
2044,81,Boys,1794,77,Soccer,WV,2017/2018
0,0,Boys,0,0,Soft Tennis,WV,2017/2018
0,0,Boys,2226,117,Softball,WV,2017/2018
0,0,Boys,0,0,Softball -- Slow Pitch,WV,2017/2018
0,0,Boys,0,0,Squash,WV,2017/2018
0,0,Boys,0,0,Surfing,WV,2017/2018
508,48,Boys,710,47,Swimming & Diving,WV,2017/2018
0,0,Boys,0,0,Synchronized Swimming,WV,2017/2018
0,0,Boys,0,0,Team Tennis,WV,2017/2018
642,76,Boys,831,81,Tennis,WV,2017/2018
0,0,Boys,0,0,Track and Field -- Indoor,WV,2017/2018
2967,118,Boys,2492,118,Track and Field,WV,2017/2018
0,0,Boys,0,0,Trap Shooting,WV,2017/2018
0,0,Boys,0,0,Ultimate Frisbee,WV,2017/2018
0,0,Boys,0,0,Unified Flag Football,WV,2017/2018
0,0,Boys,0,0,Unified Track and Field -- Outdoor,WV,2017/2018
0,0,Boys,2471,117,Volleyball,WV,2017/2018
0,0,Boys,0,0,Water Polo,WV,2017/2018
0,0,Boys,0,0,Weight Lifting,WV,2017/2018
1665,91,Boys,0,0,Wrestling,WV,2017/2018
0,0,Boys,0,0,sailing,WV,2017/2018
0,0,Boys,0,0,Adapted Basketball,WY,2017/2018
0,0,Boys,0,0,Adapted Bocce - Indoor,WY,2017/2018
0,0,Boys,0,0,Adapted Bowling,WY,2017/2018
0,0,Boys,0,0,Adapted Floor Hockey,WY,2017/2018
0,0,Boys,0,0,Adapted Soccer,WY,2017/2018
0,0,Boys,0,0,Adapted Softball,WY,2017/2018
0,0,Boys,0,0,Adapted Track,WY,2017/2018
0,0,Boys,0,0,Adapted Volleyball,WY,2017/2018
0,0,Boys,0,0,Adaptive Corn Toss,WY,2017/2018
0,0,Boys,0,0,Adaptive Golf,WY,2017/2018
0,0,Boys,0,0,Adaptive Handball,WY,2017/2018
0,0,Boys,0,0,Adaptive Strength Training,WY,2017/2018
0,0,Boys,0,0,Adaptive Tennis,WY,2017/2018
0,0,Boys,0,0,Air Riflery,WY,2017/2018
0,0,Boys,0,0,Archery,WY,2017/2018
0,0,Boys,0,0,Badminton,WY,2017/2018
0,0,Boys,0,0,Baseball,WY,2017/2018
1793,71,Boys,1614,71,Basketball,WY,2017/2018
0,0,Boys,0,0,Bass Fishing,WY,2017/2018
0,0,Boys,0,0,Beach Volleyball,WY,2017/2018
0,0,Boys,0,0,Bocce - Outdoor,WY,2017/2018
0,0,Boys,0,0,Bowling,WY,2017/2018
0,0,Boys,0,0,Canoe Paddling,WY,2017/2018
44,34,Boys,580,34,Competitive Spirit Squad,WY,2017/2018
0,0,Boys,0,0,Crew,WY,2017/2018
565,44,Boys,445,44,Cross Country,WY,2017/2018
0,0,Boys,0,0,Cycling,WY,2017/2018
3,19,Boys,224,19,DANCE,WY,2017/2018
0,0,Boys,0,0,"Dance Team, High Kick",WY,2017/2018
0,0,Boys,0,0,"Dance Team, Jazz",WY,2017/2018
0,0,Boys,0,0,Dance/Drill,WY,2017/2018
0,0,Boys,0,0,Decathlon,WY,2017/2018
0,0,Boys,0,0,Drill Team,WY,2017/2018
0,0,Boys,0,0,Equestrian,WY,2017/2018
0,0,Boys,0,0,Fencing,WY,2017/2018
0,0,Boys,0,0,Field Hockey,WY,2017/2018
0,0,Boys,0,0,Figure Skating,WY,2017/2018
0,0,Boys,0,0,Flag Football,WY,2017/2018
2616,51,Boys,4,3,Football,WY,2017/2018
227,16,Boys,0,0,Football -- 6-player,WY,2017/2018
0,0,Boys,0,0,Football -- 8-player,WY,2017/2018
0,0,Boys,0,0,Football -- 9-player,WY,2017/2018
512,38,Boys,221,38,Golf,WY,2017/2018
0,0,Boys,0,0,Gymnastics,WY,2017/2018
0,0,Boys,0,0,Heptathlon,WY,2017/2018
0,0,Boys,0,0,Ice Hockey,WY,2017/2018
0,0,Boys,0,0,Judo,WY,2017/2018
0,0,Boys,0,0,Kayaking,WY,2017/2018
0,0,Boys,0,0,Lacrosse,WY,2017/2018
0,0,Boys,0,0,Martial Arts,WY,2017/2018
0,0,Boys,0,0,Mixed 6-Coed Volleyball,WY,2017/2018
0,0,Boys,0,0,Mt. Biking,WY,2017/2018
0,0,Boys,0,0,Native Youth Olympics,WY,2017/2018
0,0,Boys,0,0,Pentathlon,WY,2017/2018
0,0,Boys,0,0,RUGBY,WY,2017/2018
0,0,Boys,0,0,Riflery,WY,2017/2018
0,0,Boys,0,0,Rock Climbing,WY,2017/2018
0,0,Boys,0,0,Rodeo,WY,2017/2018
0,0,Boys,0,0,Roller Hockey,WY,2017/2018
0,0,Boys,0,0,Rythmic Gymnastics,WY,2017/2018
0,0,Boys,0,0,Sand Volleyball,WY,2017/2018
59,6,Boys,65,6,Skiing -- Alpine,WY,2017/2018
83,7,Boys,83,7,Skiing -- Cross Country,WY,2017/2018
0,0,Boys,0,0,Snowboarding,WY,2017/2018
931,27,Boys,878,26,Soccer,WY,2017/2018
0,0,Boys,0,0,Soft Tennis,WY,2017/2018
0,0,Boys,0,0,Softball,WY,2017/2018
0,0,Boys,0,0,Softball -- Slow Pitch,WY,2017/2018
0,0,Boys,0,0,Squash,WY,2017/2018
0,0,Boys,0,0,Surfing,WY,2017/2018
424,23,Boys,542,24,Swimming & Diving,WY,2017/2018
0,0,Boys,0,0,Synchronized Swimming,WY,2017/2018
0,0,Boys,0,0,Team Tennis,WY,2017/2018
269,17,Boys,297,17,Tennis,WY,2017/2018
602,22,Boys,517,22,Track and Field -- Indoor,WY,2017/2018
1685,72,Boys,1496,72,Track and Field,WY,2017/2018
0,0,Boys,0,0,Trap Shooting,WY,2017/2018
0,0,Boys,0,0,Ultimate Frisbee,WY,2017/2018
0,0,Boys,0,0,Unified Flag Football,WY,2017/2018
0,0,Boys,0,0,Unified Track and Field -- Outdoor,WY,2017/2018
0,0,Boys,1867,71,Volleyball,WY,2017/2018
0,0,Boys,0,0,Water Polo,WY,2017/2018
0,0,Boys,0,0,Weight Lifting,WY,2017/2018
1155,53,Boys,20,14,Wrestling,WY,2017/2018
0,0,Boys,0,0,sailing,WY,2017/2018
0,0,Boys,0,0,Skiing -- Alpine,HI,2018/2019
0,0,Boys,0,0,Skiing -- Cross Country,HI,2018/2019
0,0,Boys,0,0,Snowboarding,HI,2018/2019
1706,61,Boys,1544,57,Soccer,HI,2018/2019
125,12,Boys,166,14,Soft Tennis,HI,2018/2019
0,0,Boys,1263,56,Softball,HI,2018/2019
0,0,Boys,0,0,Softball -- Slow Pitch,HI,2018/2019
0,0,Boys,0,0,Squash,HI,2018/2019
54,7,Boys,22,5,Surfing,HI,2018/2019
663,57,Boys,902,61,Swimming & Diving,HI,2018/2019
0,0,Boys,0,0,Synchronized Swimming,HI,2018/2019
0,0,Boys,0,0,Team Tennis,HI,2018/2019
583,58,Boys,866,58,Tennis,HI,2018/2019
0,0,Boys,0,0,Track and Field -- Indoor,HI,2018/2019
2081,65,Boys,1653,66,Track and Field,HI,2018/2019
0,0,Boys,0,0,Trap Shooting,HI,2018/2019
0,0,Boys,0,0,Ultimate Frisbee,HI,2018/2019
0,0,Boys,0,0,Unified Basketball,HI,2018/2019
0,0,Boys,0,0,Unified Flag Football,HI,2018/2019
32,6,Boys,32,6,Unified Track and Field -- Outdoor,HI,2018/2019
1516,64,Boys,1926,71,Volleyball,HI,2018/2019
143,7,Boys,625,40,Water Polo,HI,2018/2019
0,0,Boys,0,0,Weight Lifting,HI,2018/2019
1113,58,Boys,620,55,Wrestling,HI,2018/2019
0,0,Boys,0,0,Adapted Basketball,IA,2018/2019
0,0,Boys,0,0,Adapted Bocce - Indoor,IA,2018/2019
0,0,Boys,0,0,Adapted Bowling,IA,2018/2019
0,0,Boys,0,0,Adapted Floor Hockey,IA,2018/2019
0,0,Boys,0,0,Adapted Soccer,IA,2018/2019
0,0,Boys,0,0,Adapted Softball,IA,2018/2019
0,0,Boys,0,0,Adapted Track,IA,2018/2019
0,0,Boys,0,0,Adapted Volleyball,IA,2018/2019
0,0,Boys,0,0,Adaptive Corn Toss,IA,2018/2019
0,0,Boys,0,0,Adaptive Golf,IA,2018/2019
0,0,Boys,0,0,Adaptive Handball,IA,2018/2019
0,0,Boys,0,0,Adaptive Strength Training,IA,2018/2019
0,0,Boys,0,0,Adaptive Tennis,IA,2018/2019
0,0,Boys,0,0,Air Riflery,IA,2018/2019
0,0,Boys,0,0,Archery,IA,2018/2019
0,0,Boys,0,0,Badminton,IA,2018/2019
10615,341,Boys,0,0,Baseball,IA,2018/2019
10964,355,Boys,7285,352,Basketball,IA,2018/2019
0,0,Boys,0,0,Bass Fishing,IA,2018/2019
0,0,Boys,0,0,Beach Volleyball,IA,2018/2019
0,0,Boys,0,0,Bocce - Outdoor,IA,2018/2019
1870,106,Boys,1372,106,Bowling,IA,2018/2019
0,0,Boys,0,0,Canoe Paddling,IA,2018/2019
0,0,Boys,0,0,Cheerleading,IA,2018/2019
0,0,Boys,0,0,Crew,IA,2018/2019
5619,326,Boys,4700,326,Cross Country,IA,2018/2019
0,0,Boys,0,0,Cycling,IA,2018/2019
0,0,Boys,0,0,Dance,IA,2018/2019
0,0,Boys,0,0,"Dance Team, High Kick",IA,2018/2019
0,0,Boys,0,0,"Dance Team, Jazz",IA,2018/2019
0,0,Boys,0,0,Dance/Drill,IA,2018/2019
0,0,Boys,0,0,Decathlon,IA,2018/2019
0,0,Boys,0,0,Drill Team,IA,2018/2019
0,0,Boys,0,0,Equestrian,IA,2018/2019
0,0,Boys,0,0,Fencing,IA,2018/2019
0,0,Boys,0,0,Field Hockey,IA,2018/2019
0,0,Boys,0,0,Figure Skating,IA,2018/2019
0,0,Boys,0,0,Flag Football,IA,2018/2019
15984,266,Boys,35,26,Football,IA,2018/2019
0,0,Boys,0,0,Football -- 6-player,IA,2018/2019
1762,65,Boys,5,5,Football -- 8-player,IA,2018/2019
0,0,Boys,0,0,Football -- 9-player,IA,2018/2019
4896,332,Boys,3410,313,Golf,IA,2018/2019
0,0,Boys,0,0,Gymnastics,IA,2018/2019
0,0,Boys,0,0,Heptathlon,IA,2018/2019
0,0,Boys,0,0,Ice Hockey,IA,2018/2019
0,0,Boys,0,0,Judo,IA,2018/2019
0,0,Boys,0,0,Kayaking,IA,2018/2019
0,0,Boys,0,0,Lacrosse,IA,2018/2019
0,0,Boys,0,0,Martial Arts,IA,2018/2019
0,0,Boys,0,0,Mixed 6-Coed Volleyball,IA,2018/2019
0,0,Boys,0,0,Mt. Biking,IA,2018/2019
0,0,Boys,0,0,Native Youth Olympics,IA,2018/2019
0,0,Boys,0,0,Riflery,IA,2018/2019
0,0,Boys,0,0,Rock Climbing,IA,2018/2019
0,0,Boys,0,0,Rodeo,IA,2018/2019
0,0,Boys,0,0,Roller Hockey,IA,2018/2019
0,0,Boys,0,0,Rugby,IA,2018/2019
0,0,Boys,0,0,Rythmic Gymnastics,IA,2018/2019
0,0,Boys,0,0,Sailing,IA,2018/2019
0,0,Boys,0,0,Sand Volleyball,IA,2018/2019
0,0,Boys,0,0,Skiing -- Alpine,IA,2018/2019
0,0,Boys,0,0,Skiing -- Cross Country,IA,2018/2019
0,0,Boys,0,0,Snowboarding,IA,2018/2019
6699,160,Boys,5818,153,Soccer,IA,2018/2019
0,0,Boys,0,0,Soft Tennis,IA,2018/2019
430,18,Boys,7538,339,Softball,IA,2018/2019
0,0,Boys,0,0,Softball -- Slow Pitch,IA,2018/2019
0,0,Boys,0,0,Squash,IA,2018/2019
0,0,Boys,0,0,Surfing,IA,2018/2019
1425,49,Boys,1647,55,Swimming & Diving,IA,2018/2019
0,0,Boys,0,0,Synchronized Swimming,IA,2018/2019
0,0,Boys,0,0,Team Tennis,IA,2018/2019
2515,107,Boys,3707,114,Tennis,IA,2018/2019
0,0,Boys,0,0,Track and Field -- Indoor,IA,2018/2019
12012,350,Boys,9908,348,Track and Field,IA,2018/2019
0,0,Boys,0,0,Trap Shooting,IA,2018/2019
0,0,Boys,0,0,Ultimate Frisbee,IA,2018/2019
0,0,Boys,0,0,Unified Flag Football,IA,2018/2019
0,0,Boys,0,0,Unified Track and Field -- Outdoor,IA,2018/2019
549,19,Boys,10718,356,Volleyball,IA,2018/2019
0,0,Boys,0,0,Water Polo,IA,2018/2019
0,0,Boys,0,0,Weight Lifting,IA,2018/2019
6523,279,Boys,204,75,Wrestling,IA,2018/2019
0,0,Boys,0,0,Adapted Basketball,ID,2018/2019
0,0,Boys,0,0,Adapted Bocce - Indoor,ID,2018/2019
0,0,Boys,0,0,Adapted Bowling,ID,2018/2019
0,0,Boys,0,0,Adapted Floor Hockey,ID,2018/2019
0,0,Boys,0,0,Adapted Soccer,ID,2018/2019
0,0,Boys,0,0,Adapted Softball,ID,2018/2019
0,0,Boys,0,0,Adapted Track,ID,2018/2019
0,0,Boys,0,0,Adapted Volleyball,ID,2018/2019
0,0,Boys,0,0,Adaptive Corn Toss,ID,2018/2019
0,0,Boys,0,0,Adaptive Golf,ID,2018/2019
0,0,Boys,0,0,Adaptive Handball,ID,2018/2019
0,0,Boys,0,0,Adaptive Strength Training,ID,2018/2019
0,0,Boys,0,0,Adaptive Tennis,ID,2018/2019
0,0,Boys,0,0,Air Riflery,ID,2018/2019
0,0,Boys,0,0,Archery,ID,2018/2019
0,0,Boys,0,0,Badminton,ID,2018/2019
2614,111,Boys,0,0,Baseball,ID,2018/2019
3831,155,Boys,3346,154,Basketball,ID,2018/2019
0,0,Boys,0,0,Bass Fishing,ID,2018/2019
0,0,Boys,0,0,Beach Volleyball,ID,2018/2019
0,0,Boys,0,0,Bocce - Outdoor,ID,2018/2019
0,0,Boys,0,0,Bowling,ID,2018/2019
0,0,Boys,0,0,Canoe Paddling,ID,2018/2019
141,48,Boys,1726,87,Cheerleading,ID,2018/2019
0,0,Boys,0,0,Crew,ID,2018/2019
1998,115,Boys,1448,113,Cross Country,ID,2018/2019
0,0,Boys,0,0,Cycling,ID,2018/2019
0,0,Boys,0,0,Dance,ID,2018/2019
0,0,Boys,0,0,"Dance Team, High Kick",ID,2018/2019
0,0,Boys,0,0,"Dance Team, Jazz",ID,2018/2019
0,0,Boys,0,0,Dance/Drill,ID,2018/2019
0,0,Boys,0,0,Decathlon,ID,2018/2019
0,0,Boys,0,0,Drill Team,ID,2018/2019
0,0,Boys,0,0,Equestrian,ID,2018/2019
0,0,Boys,0,0,Fencing,ID,2018/2019
0,0,Boys,0,0,Field Hockey,ID,2018/2019
0,0,Boys,0,0,Figure Skating,ID,2018/2019
0,0,Boys,0,0,Flag Football,ID,2018/2019
6482,88,Boys,18,16,Football,ID,2018/2019
0,0,Boys,0,0,Football -- 6-player,ID,2018/2019
961,49,Boys,1,1,Football -- 8-player,ID,2018/2019
0,0,Boys,0,0,Football -- 9-player,ID,2018/2019
1061,102,Boys,645,92,Golf,ID,2018/2019
0,0,Boys,0,0,Gymnastics,ID,2018/2019
0,0,Boys,0,0,Heptathlon,ID,2018/2019
0,0,Boys,0,0,Ice Hockey,ID,2018/2019
0,0,Boys,0,0,Judo,ID,2018/2019
0,0,Boys,0,0,Kayaking,ID,2018/2019
0,0,Boys,0,0,Lacrosse,ID,2018/2019
0,0,Boys,0,0,Martial Arts,ID,2018/2019
0,0,Boys,0,0,Mixed 6-Coed Volleyball,ID,2018/2019
0,0,Boys,0,0,Mt. Biking,ID,2018/2019
0,0,Boys,0,0,Native Youth Olympics,ID,2018/2019
0,0,Boys,0,0,Riflery,ID,2018/2019
0,0,Boys,0,0,Rock Climbing,ID,2018/2019
0,0,Boys,0,0,Rodeo,ID,2018/2019
0,0,Boys,0,0,Roller Hockey,ID,2018/2019
0,0,Boys,0,0,Rugby,ID,2018/2019
0,0,Boys,0,0,Rythmic Gymnastics,ID,2018/2019
0,0,Boys,0,0,Sailing,ID,2018/2019
0,0,Boys,0,0,Sand Volleyball,ID,2018/2019
0,0,Boys,0,0,Skiing -- Alpine,ID,2018/2019
0,0,Boys,0,0,Skiing -- Cross Country,ID,2018/2019
0,0,Boys,0,0,Snowboarding,ID,2018/2019
2191,78,Boys,2271,85,Soccer,ID,2018/2019
0,0,Boys,0,0,Soft Tennis,ID,2018/2019
0,0,Boys,2350,108,Softball,ID,2018/2019
0,0,Boys,0,0,Softball -- Slow Pitch,ID,2018/2019
0,0,Boys,0,0,Squash,ID,2018/2019
0,0,Boys,0,0,Surfing,ID,2018/2019
571,50,Boys,746,49,Swimming & Diving,ID,2018/2019
0,0,Boys,0,0,Synchronized Swimming,ID,2018/2019
0,0,Boys,0,0,Team Tennis,ID,2018/2019
1205,59,Boys,1196,60,Tennis,ID,2018/2019
0,0,Boys,0,0,Track and Field -- Indoor,ID,2018/2019
4273,149,Boys,3659,148,Track and Field,ID,2018/2019
0,0,Boys,0,0,Trap Shooting,ID,2018/2019
0,0,Boys,0,0,Ultimate Frisbee,ID,2018/2019
0,0,Boys,0,0,Unified Flag Football,ID,2018/2019
0,0,Boys,0,0,Unified Track and Field -- Outdoor,ID,2018/2019
0,0,Boys,3835,151,Volleyball,ID,2018/2019
0,0,Boys,0,0,Water Polo,ID,2018/2019
0,0,Boys,0,0,Weight Lifting,ID,2018/2019
2519,103,Boys,112,49,Wrestling,ID,2018/2019
0,0,Boys,0,0,Adapted Basketball,IL,2018/2019
0,0,Boys,0,0,Adapted Bocce - Indoor,IL,2018/2019
0,1,Boys,0,3,Adapted Bowling,IL,2018/2019
0,0,Boys,0,0,Adapted Floor Hockey,IL,2018/2019
0,0,Boys,0,0,Adapted Football,IL,2018/2019
0,0,Boys,0,0,Adapted Soccer,IL,2018/2019
0,0,Boys,0,0,Adapted Softball,IL,2018/2019
0,7,Boys,0,4,Adapted Track,IL,2018/2019
0,0,Boys,0,0,Adapted Volleyball,IL,2018/2019
0,0,Boys,0,0,Adaptive Corn Toss,IL,2018/2019
0,0,Boys,0,0,Adaptive Golf,IL,2018/2019
0,0,Boys,0,0,Adaptive Handball,IL,2018/2019
0,0,Boys,0,0,Adaptive Strength Training,IL,2018/2019
0,0,Boys,0,0,Adaptive Tennis,IL,2018/2019
0,0,Boys,0,0,Air Riflery,IL,2018/2019
0,0,Boys,0,0,Archery,IL,2018/2019
0,0,Boys,4173,103,Badminton,IL,2018/2019
21598,640,Boys,0,0,Baseball,IL,2018/2019
23674,734,Boys,16119,666,Basketball,IL,2018/2019
0,0,Boys,0,0,Bass Fishing,IL,2018/2019
0,0,Boys,0,0,Beach Volleyball,IL,2018/2019
0,0,Boys,0,0,Bocce - Outdoor,IL,2018/2019
2972,210,Boys,3163,236,Bowling,IL,2018/2019
0,0,Boys,0,0,Canoe Paddling,IL,2018/2019
0,0,Boys,6837,293,Cheerleading,IL,2018/2019
0,0,Boys,0,0,Crew,IL,2018/2019
11320,523,Boys,9865,500,Cross Country,IL,2018/2019
0,0,Boys,0,0,Cycling,IL,2018/2019
0,0,Boys,4361,236,Dance,IL,2018/2019
0,0,Boys,0,0,"Dance Team, High Kick",IL,2018/2019
0,0,Boys,0,0,"Dance Team, Jazz",IL,2018/2019
0,0,Boys,0,0,Dance/Drill,IL,2018/2019
0,0,Boys,0,0,Decathlon,IL,2018/2019
0,0,Boys,0,0,Drill Team,IL,2018/2019
0,0,Boys,0,0,Equestrian,IL,2018/2019
0,0,Boys,0,0,Fencing,IL,2018/2019
0,0,Boys,0,0,Field Hockey,IL,2018/2019
0,0,Boys,0,0,Figure Skating,IL,2018/2019
0,0,Boys,0,0,Flag Football,IL,2018/2019
38366,535,Boys,0,0,Football,IL,2018/2019
0,0,Boys,0,0,Football -- 6-player,IL,2018/2019
0,0,Boys,0,0,Football -- 8-player,IL,2018/2019
0,0,Boys,0,0,Football -- 9-player,IL,2018/2019
7322,497,Boys,4052,390,Golf,IL,2018/2019
1338,52,Boys,1695,74,Gymnastics,IL,2018/2019
0,0,Boys,0,0,Heptathlon,IL,2018/2019
0,0,Boys,0,0,Ice Hockey,IL,2018/2019
0,0,Boys,0,0,Judo,IL,2018/2019
0,0,Boys,0,0,Kayaking,IL,2018/2019
4340,89,Boys,2950,64,Lacrosse,IL,2018/2019
0,0,Boys,0,0,Martial Arts,IL,2018/2019
0,0,Boys,0,0,Mixed 6-Coed Volleyball,IL,2018/2019
0,0,Boys,0,0,Mt. Biking,IL,2018/2019
0,0,Boys,0,0,Native Youth Olympics,IL,2018/2019
0,0,Boys,0,0,Riflery,IL,2018/2019
0,0,Boys,0,0,Rock Climbing,IL,2018/2019
0,0,Boys,0,0,Rodeo,IL,2018/2019
0,0,Boys,0,0,Roller Hockey,IL,2018/2019
0,0,Boys,0,0,Rugby,IL,2018/2019
0,0,Boys,0,0,Rythmic Gymnastics,IL,2018/2019
0,0,Boys,0,0,Sailing,IL,2018/2019
0,0,Boys,0,0,Sand Volleyball,IL,2018/2019
0,0,Boys,0,0,Skiing -- Alpine,IL,2018/2019
0,0,Boys,0,0,Skiing -- Cross Country,IL,2018/2019
0,0,Boys,0,0,Snowboarding,IL,2018/2019
20669,457,Boys,15918,404,Soccer,IL,2018/2019
0,0,Boys,0,0,Soft Tennis,IL,2018/2019
0,0,Boys,14198,599,Softball,IL,2018/2019
0,0,Boys,0,0,Softball -- Slow Pitch,IL,2018/2019
0,0,Boys,0,0,Squash,IL,2018/2019
0,0,Boys,0,0,Surfing,IL,2018/2019
6306,256,Boys,6723,260,Swimming & Diving,IL,2018/2019
0,0,Boys,0,0,Synchronized Swimming,IL,2018/2019
0,0,Boys,0,0,Team Tennis,IL,2018/2019
6448,283,Boys,8076,306,Tennis,IL,2018/2019
0,0,Boys,0,0,Track and Field -- Indoor,IL,2018/2019
24047,615,Boys,19469,593,Track and Field,IL,2018/2019
0,0,Boys,0,0,Trap Shooting,IL,2018/2019
0,0,Boys,0,0,Ultimate Frisbee,IL,2018/2019
0,0,Boys,0,0,Unified Basketball,IL,2018/2019
0,0,Boys,0,0,Unified Flag Football,IL,2018/2019
